Id,Site Id,Longitude,Latitude,Report Date / Time,Air Temperature,Wet Bulb,Dew Point,Concrete Temp.,Grass Temp.,Min. Temp. (last 24hr),Max. Temp. (last 24hr),Soil Temp. (at 10cm),Soil Temp. (at 30cm),Soil Temp. (at 100cm),Mean Sea-Level Pressure,Pressure (At Station),Relative Humidity,Rainfall Rate,Rainfall Accumulation,Rainfall,Wind Speed,Wind Direction,Wind Gust,Wind Gust Direction,Snow Depth,Soil Moisture,Present Weather,Visibility,Total Cloud Cover,Sunshine,Ground State,Day of Thunder,Day of Gales,Day of Hail,Day of Snow,Weather Diary,Travel Disruption,Hazards causing Travel Disruption,Property or Infrastructure Damage,Hazards causing Property or Infrastructure Damage,Personal Health and Safety,Hazards causing Personal Health and Safety,Utility Disruption,Hazards causing Utility Disruption,Service or Business Disruption,Hazards causing Service or Business Disruption,Agriculture Habitat Damage,Hazards causing Agriculture Habitat Damage,Disruption to Camping Events Leisure Activities,Hazards causing Disruption to Camping Events Leisure Activities,v1_Coastal,v1_Flood,v1_Ice,v1_Landslide,v1_Lightning,v1_PoorVisibility,v1_Snow,v1_Wildfire,v1_Wind,v1_Other,file_name,source_file
20221122h9j96y5kxae65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,22/11/2022 15:50,12.2,,9.2,,,12.2,18.2,,,,1013.9,,82,0.0,0.4,,9.0,292.5,15.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221122pz96xtukohe65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,22/11/2022 16:50,11.3,,8.5,,,11.3,18.2,,,,1013.7,,83,0.0,0.4,,7.0,270.0,15.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221122zq5ajndkthe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,22/11/2022 17:50,11.2,,8.4,,,10.4,18.2,,,,1013.8,,83,0.0,0.4,,7.0,247.5,15.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221122njyrz6mkuye65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,22/11/2022 18:50,10.8,,9.6,,,10.4,18.2,,,,1014.2,,92,0.0,0.4,,5.0,292.5,15.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221122xyd6dp5kwye65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,22/11/2022 19:50,11.5,,8.7,,,10.3,11.5,,,,1014.7,,83,0.0,0.4,,10.0,247.5,15.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221122a983zqdkiye65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,22/11/2022 20:50,12.5,,9.3,,,10.3,12.6,,,,1015.4,,81,0.0,0.4,,9.0,225.0,19.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221122eq7ewzmksre65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,22/11/2022 21:50,13.5,,7.1,,,10.3,13.7,,,,1015.7,,65,0.0,0.4,,11.0,247.5,21.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211221w8rfsukzre65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,22/11/2022 22:50,14.3,,7.8,,,10.3,15.0,,,,1016.5,,65,0.0,0.0,,11.0,247.5,21.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221122qt9y995kaee65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,22/11/2022 23:50,14.9,,7.9,,,10.3,15.1,,,,1016.8,,63,0.0,0.0,,11.0,247.5,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
?202211238gpzcyuk3ee65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 0:50,16.6,,8.1,,,10.3,16.8,,,,1016.9,,57,0.0,0.0,,12.0,270.0,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123htuggmdk4ee65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 1:50,15.9,,6.6,,,10.3,16.8,,,,1017.2,,54,0.0,0.0,,12.0,247.5,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211239u3n93mk5ee65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 2:50,16.4,,7.9,,,10.3,16.8,,,,1017.1,,57,0.0,0.0,,7.0,247.5,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123qx4yycdkhce65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 3:50,16.3,,9.3,,,10.3,17.4,,,,1017.2,,63,0.0,0.0,,12.0,247.5,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211237i58uwmk7ce65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 4:50,16.0,,11.0,,,10.3,17.4,,,,1017.1,,72,0.0,0.0,,10.0,270.0,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123ea7pdn5k6oe65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 5:50,17.1,,8.5,,,10.3,17.6,,,,1016.6,,57,0.0,0.0,,11.0,247.5,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123tm3fnkmk9oe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 6:50,16.4,,9.6,,,10.3,17.6,,,,1016.8,,64,0.0,0.0,,10.0,247.5,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123hxem4qdmyoe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 7:50,14.5,,10.9,,,14.5,17.6,,,,1017.4,,79,0.0,0.0,,9.0,135.0,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123pgrayxmmbwe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 8:50,13.8,,11.1,,,13.7,17.6,,,,1018.1,,84,0.0,0.0,,7.0,135.0,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123zqxjmt5mnwe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 9:50,13.1,,10.8,,,13.1,17.6,,,,1018.7,,86,0.0,0.0,,5.0,180.0,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123d17jbm5mdae65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 10:50,12.9,,11.1,,,12.8,17.6,,,,1019.3,,89,0.0,0.0,,5.0,180.0,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123toybpw5mrae65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 11:50,12.7,,11.1,,,12.6,17.6,,,,1019.7,,90,0.0,0.0,,5.0,157.5,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211237t5chmdmfae65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 12:50,12.5,,11.4,,,12.4,17.6,,,,1019.8,,93,0.0,0.0,,3.0,225.0,22.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123gnpygqdmghe65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 13:50,12.6,,11.3,,,12.4,17.6,,,,1019.9,,92,0.0,0.0,,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123i1deyu5m8he65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 14:50,12.7,,11.1,,,12.4,17.6,,,,1019.5,,90,0.0,0.0,,4.0,247.5,6.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123bexqradmjye65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 15:50,12.4,,10.5,,,12.2,17.6,,,,1019.4,,88,0.0,0.0,,3.0,225.0,6.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123x4zxqedmkye65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 16:50,12.4,,10.0,,,12.2,17.6,,,,1019.2,,85,0.0,0.0,,4.0,247.5,6.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123s4g517ummye65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 17:50,12.3,,10.2,,,12.2,17.6,,,,1019.3,,87,0.0,0.0,,0.0,0.0,6.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123epgmhz5mcre65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 18:50,12.4,,8.9,,,12.1,17.6,,,,1019.5,,79,0.0,0.0,,7.0,225.0,8.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123xop8e8mmpre65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 19:50,11.9,,9.6,,,11.8,12.3,,,,1020.2,,86,0.0,0.0,,7.0,202.5,11.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123yxg86zdmqee65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,23/11/2022 20:50,12.4,,9.8,,,11.8,12.4,,,,1020.6,,84,0.0,0.0,,11.0,225.0,13.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123kt853gdmxee65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 21:50,13.2,,9.1,,,11.8,13.3,,,,1021.1,,76,0.0,0.0,,7.0,247.5,13.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123zkomtidmoee65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 22:50,14.2,,8.6,,,11.8,14.6,,,,1021.1,,69,0.0,0.0,,6.0,225.0,13.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221123rdzgh4mmtce65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,23/11/2022 23:50,14.1,,9.1,,,11.8,14.6,,,,1021.4,,72,0.0,0.0,,6.0,225.0,13.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
?20221124puzion5m1ce65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 0:50,14.4,,8.8,,,11.8,14.8,,,,1021.5,,69,0.0,0.0,,7.0,270.0,13.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124ziurax5muce65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 1:50,15.6,,9.1,,,11.8,15.7,,,,1021.1,,65,0.0,0.0,,6.0,225.0,13.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211248ust6nmmwoe65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 2:50,16.5,,9.7,,,11.8,16.5,,,,1020.8,,64,0.0,0.0,,10.0,202.5,13.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124orubn1dmioe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 3:50,18.0,,9.4,,,11.8,18.5,,,,1020.4,,57,0.0,0.0,,12.0,225.0,16.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211246hi4rkmmsoe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 4:50,18.2,,8.7,,,11.8,19.6,,,,1019.8,,54,0.0,0.0,,9.0,225.0,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124mrubswmmzwe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 5:50,18.9,,9.4,,,11.8,19.6,,,,1019.4,,54,0.0,0.0,,9.0,225.0,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211245h3jjwumawe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 6:50,16.9,,9.6,,,11.8,19.6,,,,1019.4,,62,0.0,0.0,,10.0,202.5,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124f5isp6dm3ae65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 7:50,16.0,,9.9,,,15.9,19.6,,,,1020.1,,67,0.0,0.0,,13.0,180.0,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211241euqpn5m4ae65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 8:50,14.1,,9.9,,,14.1,19.6,,,,1020.6,,76,0.0,0.0,,9.0,180.0,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124541mjjum5ae65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 9:50,12.4,,9.6,,,12.4,19.6,,,,1021.0,,83,0.0,0.0,,7.0,202.5,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124kh7egkmmhhe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 10:50,13.0,,10.2,,,12.4,19.6,,,,1021.6,,83,0.0,0.0,,6.0,202.5,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211246gdimcmm7he65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 11:50,13.2,,10.4,,,12.4,19.6,,,,1021.9,,83,0.0,0.0,,6.0,180.0,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124yc1ukc5m9ye65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 12:50,13.1,,10.5,,,12.4,19.6,,,,1022.0,,84,0.0,0.0,,8.0,180.0,17.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124ohhufhmcyye65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 13:50,12.6,,10.3,,,12.4,19.6,,,,1021.6,,86,0.0,0.0,,5.0,180.0,9.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211246dweu55cbye65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 14:50,12.4,,10.0,,,12.3,19.6,,,,1021.5,,85,0.0,0.0,,7.0,225.0,9.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124m3zas75cnre65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 15:50,11.0,,8.6,,,10.9,19.6,,,,1020.9,,85,0.0,0.0,,6.0,247.5,11.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124uuhantdcdre65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 16:50,10.9,,9.0,,,10.4,19.6,,,,1020.3,,88,0.0,0.0,,5.0,225.0,11.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124bjjyaaucree65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 17:50,9.6,,7.9,,,9.6,19.6,,,,1020.0,,89,0.0,0.0,,5.0,225.0,11.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124kiicncmcfee65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 18:50,9.2,,8.1,,,9.1,19.6,,,,1020.4,,93,0.0,0.0,,0.0,0.0,11.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124atauwwmcgee65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 19:50,9.5,,8.6,,,8.9,9.6,,,,1020.9,,94,0.0,0.0,,4.0,270.0,11.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124d7y18fdc8ce65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 20:50,11.3,,9.4,,,8.9,11.3,,,,1021.3,,88,0.0,0.0,,7.0,247.5,11.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124phm3tqucece65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 21:50,13.3,,9.7,,,8.9,13.3,,,,1021.9,,79,0.0,0.0,,7.0,202.5,11.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211246qzhsiucjce65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,24/11/2022 22:50,14.0,,7.8,,,8.9,14.5,,,,1022.0,,66,0.0,0.0,,6.0,225.0,13.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221124gd1m3i5ckoe65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,24/11/2022 23:50,14.8,,8.3,,,8.9,15.4,,,,1021.6,,65,0.0,0.0,,6.0,247.5,13.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
?20221125wap9etucmoe65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 0:50,16.1,,8.3,,,8.9,16.7,,,,1021.6,,60,0.0,0.0,,7.0,225.0,13.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211258gq1f8mccwe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 1:50,17.6,,8.7,,,8.9,17.9,,,,1021.9,,56,0.0,0.0,,9.0,225.0,14.0,247.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125p7iwsi5cpwe65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 2:50,17.5,,8.9,,,8.9,18.6,,,,1020.5,,57,0.0,0.0,,4.0,225.0,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125awss9tmcqwe65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 3:50,18.5,,9.0,,,8.9,18.6,,,,1019.7,,54,0.0,0.0,,5.0,202.5,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125ejtxfducxae65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 4:50,20.0,,10.7,,,8.9,20.0,,,,1019.5,,55,0.0,0.0,,7.0,157.5,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125u98m4a5coae65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 5:50,20.7,,8.4,,,8.9,21.0,,,,1018.6,,45,0.0,0.0,,5.0,225.0,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211256rdb9d5ctae65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 6:50,20.9,,8.9,,,8.9,21.3,,,,1018.0,,46,0.0,0.0,,7.0,180.0,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125erqs5gdc1he65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 7:50,19.9,,8.3,,,19.9,21.3,,,,1018.0,,47,0.0,0.0,,11.0,180.0,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211254ujwi1dcuhe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 8:50,18.0,,8.6,,,18.0,21.3,,,,1017.9,,54,0.0,0.0,,10.0,157.5,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125do6wo9mciye65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 9:50,16.2,,8.2,,,16.1,21.3,,,,1018.1,,59,0.0,0.0,,7.0,157.5,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125wo5kitdcsye65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 10:50,13.9,,9.7,,,13.8,21.3,,,,1018.2,,76,0.0,0.0,,6.0,202.5,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211254oesnydczye65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 11:50,12.9,,9.9,,,12.9,21.3,,,,1018.1,,82,0.0,0.0,,4.0,270.0,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211258jfn7rucare65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 12:50,11.8,,9.5,,,11.8,21.3,,,,1018.1,,86,0.0,0.0,,6.0,292.5,16.0,202.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211251gf6x1mc3re65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 13:50,11.3,,9.4,,,11.3,21.3,,,,1017.2,,88,0.0,0.0,,3.0,0.0,5.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211256a3tezdc4re65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 14:50,10.9,,9.5,,,10.2,21.3,,,,1016.5,,91,0.0,0.0,,5.0,337.5,6.0,337.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125pc6jyeuc5ee65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 15:50,10.2,,8.3,,,9.8,21.3,,,,1015.4,,88,0.0,0.0,,6.0,22.5,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125ihcebidchee65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 16:50,9.7,,8.1,,,9.4,21.3,,,,1014.6,,90,0.0,0.0,,7.0,22.5,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125jpsbchmc7ce65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 17:50,9.4,,7.8,,,9.4,21.3,,,,1013.4,,90,0.0,0.0,,6.0,22.5,9.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125t1cwxfmc6ce65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 18:50,11.4,,7.9,,,9.1,21.3,,,,1013.1,,79,0.0,0.0,,11.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211259rj5s15c9ce65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 19:50,12.3,,8.6,,,9.1,12.8,,,,1012.9,,78,0.0,0.0,,9.0,22.5,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
202211258pz66n5pyoe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 20:50,16.4,,10.0,,,9.1,16.4,,,,1012.6,,66,0.0,0.0,,10.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125ur9kandpboe65f7oyyb96sm4se,432846061,144.8321991,-37.66540146,25/11/2022 21:50,19.6,,8.9,,,9.1,19.8,,,,1011.9,,50,0.0,0.0,,14.0,22.5,19.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125np1h5zdpnwe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 22:50,20.5,,9.4,,,9.1,20.6,,,,1011.2,,49,0.0,0.0,,19.0,22.5,21.0,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
20221125p16yyfupdwe65f7oyyb96sm4ma,432846061,144.8321991,-37.66540146,25/11/2022 23:50,20.9,,8.5,,,9.1,22.0,,,,1010.2,,45,0.0,0.0,,23.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ma_nov.csv,01_ma_nov.csv
