hex_id,gridcode,area
17447,17,4.059400494
17448,17,4.059399702
17449,17,4.059401577
17450,17,4.059398619
17451,17,4.059400494
17452,17,4.059400784
17453,17,4.059400494
17454,17,4.059398619
17455,17,4.059401577
17456,17,4.059399702
17457,17,4.059400494
17458,17,4.059398619
17459,17,4.059401577
17460,17,4.059399702
17461,17,4.059400494
17462,17,4.059398619
17463,17,4.059402659
17464,17,4.059398619
17465,17,4.059400494
17466,17,4.059399702
17467,17,4.059401577
17468,17,4.059398619
17469,17,4.059400494
17470,17,4.059399702
17471,17,4.059401577
17472,17,4.059398619
17473,17,4.059401577
17474,17,4.059399702
17475,17,4.059400494
17476,17,4.059398619
17477,17,4.059401577
17478,17,4.059399702
17479,17,4.059400494
17480,17,4.059398619
17481,17,4.059401577
17482,17,4.059399702
17483,17,4.059400494
17484,17,4.059399702
17485,17,4.059401577
17486,17,4.059398619
17487,17,4.059400494
17488,17,4.059399702
17489,17,4.059401577
17490,17,4.059398619
17491,17,4.059400494
17492,17,4.059399702
17493,17,4.059401577
17494,17,4.059398619
17495,17,4.059401577
17496,17,4.059399702
17497,17,4.059400494
17498,17,4.059398619
17499,17,4.059401577
17500,17,4.059399702
17501,17,4.059400494
17502,17,4.059398619
17503,17,4.059401577
17504,17,4.059399702
17505,17,4.059400494
17506,17,4.059399702
17507,17,4.059401577
17508,17,4.059398619
17509,17,4.059400494
17510,17,4.059399702
17511,17,4.059401577
17512,17,4.059398619
17513,17,4.059400494
17514,17,4.059399702
17515,17,4.059401577
17516,17,4.059398619
17517,17,4.059401577
17518,17,4.059399702
17519,17,4.059400494
17520,17,4.059398619
17521,17,4.059401577
17522,17,4.059399702
17523,17,4.059400494
17524,17,4.059398619
17525,17,3.173561349
17526,8,3.296561497
17527,8,2.877695967
17528,8,3.671445385
17529,8,2.707888195
17530,8,3.260789825
17531,8,3.641578747
17532,8,3.758917694
17533,8,3.613672408
17534,8,1.81369024
17535,3,2.111757785
17536,6,3.741543212
17537,6,4.059401577
17538,6,4.059398619
17539,6,4.059401577
17540,6,4.059399702
17541,6,3.912403527
17542,9,1.994136105
17543,6,2.57775301
17544,12,3.236129131
17545,6,2.682402059
17546,6,4.059398619
17547,6,4.059401577
17548,6,4.059399702
17549,6,3.846863494
17550,6,4.059399702
17551,6,4.059401577
17552,6,4.059398619
17553,6,4.059400494
17554,6,1.889857259
17555,9,2.199436369
17556,6,2.219705159
17557,9,1.626959221
17558,6,3.299348306
17559,6,4.059305981
17560,6,4.059398619
17561,6,3.509770453
17562,6,3.875222006
17563,6,4.059400494
17564,6,4.059398619
17565,6,4.059401577
17566,6,4.059399702
17567,6,4.056505705
17568,8,2.427832298
17569,6,3.93645295
17570,6,4.059399702
17571,6,3.282573544
17572,6,4.059399702
17573,6,2.430728366
17574,6,2.155113046
17575,6,4.056921971
17576,6,3.129969832
17577,6,3.196505105
17578,8,2.669861379
17579,6,2.526696235
17580,6,2.749844734
17581,6,3.342731841
17582,6,2.110809001
17583,6,2.899855605
17584,6,4.00264764
17585,6,4.059400494
17586,6,4.059398619
17587,6,4.059401577
17588,6,4.059399702
17589,6,4.059400494
17590,6,3.921256339
17591,8,3.968404075
17592,8,4.059399702
17593,8,3.908696322
17594,8,4.015477189
17595,8,4.059401577
17596,8,3.271678547
17597,8,4.018520515
17598,8,3.259527794
17599,6,2.084066657
17600,9,1.601707637
17601,6,2.618228129
17602,6,2.935327935
17603,6,3.79965848
17604,6,3.93240488
17605,6,4.059401577
17606,6,3.44088343
17607,6,4.059400494
17608,6,3.769470936
17609,6,3.906462242
17610,6,2.068962335
17611,6,2.802254993
17612,9,3.100602286
17613,9,2.699405628
17614,6,3.036252544
17615,6,3.084306069
17616,6,4.059399702
17617,6,2.543368435
17618,6,4.059398619
17619,6,4.059400494
17620,6,4.008290488
17621,6,3.966818469
17622,12,3.633679291
17623,9,1.920293387
17624,12,2.04920526
17625,12,2.868760549
17626,12,1.77470206
17627,11,2.148820782
17628,11,3.696472588
17629,11,3.995111773
17630,14,2.133952384
17631,12,2.329562433
17632,12,2.973807957
17633,8,2.2917697
17634,8,2.481194022
17635,6,2.46750521
17636,6,3.510781456
17637,6,3.099805131
17638,6,4.059399702
17639,6,3.911337364
17640,9,3.074969283
17641,6,2.35575634
17642,6,4.059399702
17643,6,2.447703236
17644,6,2.989322087
17645,8,2.264306023
17646,8,2.30619848
17647,8,3.063045295
17648,9,2.09253728
17649,8,3.097680763
17650,8,1.759287574
17651,8,4.059400494
17652,8,3.291126141
17653,9,2.475199215
17654,6,2.087534212
17655,6,4.059400494
17656,6,2.967202983
17657,6,3.28162717
17658,9,2.043883775
17659,12,4.059400494
17660,12,4.059399702
17661,12,2.947522961
17662,12,1.658897743
17663,9,1.624233322
17664,9,2.322018403
17665,9,1.647067067
17666,6,3.845624386
17667,9,2.60842399
17668,6,2.520868917
17669,6,3.063461169
17670,6,2.84011214
17671,9,3.338693581
17672,9,2.463691057
17673,9,3.365399092
17674,9,4.059398619
17675,9,4.059401577
17676,9,4.059399702
17677,9,4.059400494
17678,9,3.271852265
17679,9,2.357149109
17680,9,2.8420304
17681,9,4.059400494
17682,9,4.059399702
17683,9,4.059401577
17684,9,4.059398619
17685,9,3.988267377
17686,9,3.240287986
17687,9,3.271831593
17688,9,3.987411539
17689,11,3.453796507
17690,14,3.36535347
17691,14,4.059398619
17692,14,4.059399702
17693,14,4.059399702
17694,14,4.059398619
17695,14,4.059399702
17696,14,4.059399702
17697,14,4.059398619
17698,14,4.059398619
17699,14,4.059399702
17700,14,4.059399702
17701,14,4.059398619
17702,14,4.059398619
17703,14,4.059400784
17704,14,3.236287134
17705,14,4.059398619
17706,14,4.059399702
17707,14,3.967184454
17708,14,2.239066572
17709,12,1.549353125
17710,6,2.227828507
17711,12,1.618369249
17712,9,1.796875063
17713,6,2.604437949
17714,6,3.2133844
17715,6,4.059398619
17716,6,3.576242359
17717,6,3.27124069
17718,6,4.059399702
17719,6,4.059398619
17720,6,3.087413132
17721,14,1.769085829
17722,14,2.961748951
17723,14,3.821138671
17724,12,1.802832467
17725,9,3.19997581
17726,9,3.984854902
17727,6,2.012520829
17728,6,1.704028556
17729,12,2.467087144
17730,12,1.42589357
17731,6,4.059398619
17732,6,3.879342099
17733,6,3.450645095
17734,6,4.059398619
17735,6,4.059398619
17736,6,3.588339854
17737,9,1.52465437
17738,6,2.10083793
17739,12,2.418236274
17740,6,2.273423289
17741,6,3.374078454
17742,6,3.388755782
17743,6,3.565883267
17744,6,3.99915211
17745,6,3.304267554
17746,6,2.961020744
17747,12,1.441273035
17748,6,3.317805955
17749,6,3.776005251
17750,6,3.195894612
17751,8,1.687505259
17752,8,2.74869262
17753,14,2.244668244
17754,14,3.361271701
17755,14,3.27255643
17756,14,2.489019096
17757,8,3.697093214
17758,8,3.271331421
17759,8,3.73823272
17760,8,2.769613174
17761,8,3.347445004
17762,8,3.745244944
17763,8,3.308710024
17764,8,3.08574366
17765,8,3.984052845
17766,8,3.34668849
17767,8,3.463959355
17768,8,3.648077109
17769,8,4.010238001
17770,8,4.059398619
17771,8,3.971583181
17772,8,3.399974554
17773,8,3.325326867
17774,8,4.059398619
17775,8,2.800753369
17776,8,4.051745926
17777,8,4.059399702
17778,8,4.059398619
17779,8,4.059398619
17780,8,4.059400784
17781,8,3.803088844
17782,6,2.045661041
17783,6,2.94982308
17784,12,3.105685617
17785,6,1.855590257
17786,6,2.5449671389999997
17787,12,2.589371234
17788,12,1.870141027
17789,8,1.778143352
17790,8,2.88962562
17791,12,2.113552591
17792,8,1.965078745
17793,8,1.544746162
17794,12,3.649572545
17795,12,2.266949676
17796,12,3.669543496
17797,12,2.697901054
17798,12,4.048651676
17799,12,3.284057486
17800,12,2.005289408
17801,17,3.306748788
17802,12,1.487466476
17803,17,3.375390209
17804,17,4.059398619
17805,17,4.059399702
17806,17,4.059399702
17807,17,4.059398619
17808,17,4.059398619
17809,17,4.059399702
17810,17,4.059399702
17811,17,4.059398619
17812,17,4.059398619
17813,17,4.059400784
17814,17,4.059398619
17815,17,4.059398619
17816,17,4.059399702
17817,17,4.059399702
17818,17,4.059398619
17819,17,4.059398619
17820,17,4.059399702
17821,17,4.059399702
17822,17,4.059398619
17823,17,4.059398619
17824,17,4.059400784
17825,17,4.059398619
17826,17,4.059398619
17827,17,4.059399702
17828,17,4.059399702
17829,17,4.059398619
17830,17,4.059398619
17831,17,4.059399702
17832,17,4.059399702
17833,17,4.059398619
17834,17,4.059399702
17835,17,4.059399702
17836,17,4.059398619
17837,17,4.059398619
17838,17,4.059399702
17839,17,4.059399702
17840,17,4.059398619
17841,17,4.059398619
17842,17,4.059399702
17843,17,4.059399702
17844,17,4.059398619
17845,17,4.059399702
17846,17,4.059399702
17847,17,4.059398619
17848,17,4.059398619
17849,17,4.059399702
17850,17,4.059399702
17851,17,4.059398619
17852,17,4.059398619
17853,17,4.059399702
17854,17,4.059399702
17855,17,4.059398619
17856,17,4.059399702
17857,17,4.059399702
17858,17,4.059398619
17859,17,4.059398619
17860,17,4.059399702
17861,17,4.059399702
17862,17,4.059398619
17863,17,4.059398619
17864,17,4.059399702
17865,17,4.059399702
17866,17,4.059398619
17867,17,4.059399702
17868,17,4.059399702
17869,17,4.059398619
17870,17,4.059398619
17871,17,4.059399702
17872,17,4.059399702
17873,17,4.059398619
17874,17,4.059398619
17875,17,4.059399702
17876,17,4.059399702
17877,17,4.059398619
17878,17,4.059399702
17879,17,4.059399702
17880,17,4.059398619
17881,17,4.059398619
17882,17,4.059399702
17883,17,4.059399702
17884,17,4.059398619
17885,17,3.288739096
17886,14,1.563091703
17887,8,2.020663782
17888,3,2.171786792
17889,3,1.557507358
17890,8,2.438544387
17891,8,1.602591691
17892,3,2.331935166
17893,8,2.289235981
17894,8,3.342968893
17895,3,2.757018323
17896,6,2.781145508
17897,6,4.059399702
17898,6,4.059399702
17899,6,4.059398619
17900,6,4.059399702
17901,6,4.059399702
17902,6,4.013524477
17903,6,4.059398619
17904,6,2.548142721
17905,6,4.059399702
17906,6,3.523104605
17907,6,4.059398619
17908,6,4.059399702
17909,6,4.059399702
17910,6,4.059398619
17911,6,4.059399702
17912,6,4.059399702
17913,6,4.059398619
17914,6,3.344840601
17915,6,4.059399702
17916,6,3.566716046
17917,6,4.059398619
17918,6,4.059398619
17919,6,4.059399702
17920,6,4.059399702
17921,6,4.059398619
17922,6,4.059399702
17923,6,4.059399702
17924,6,4.059398619
17925,6,4.059398619
17926,6,4.059399702
17927,6,4.059399702
17928,6,4.059398376
17929,6,3.478118395
17930,6,4.003558153
17931,6,3.951276695
17932,6,3.779978558
17933,6,4.052245153
17934,6,3.174790594
17935,8,3.425112538
17936,8,2.094718201
17937,6,2.37767574
17938,8,3.978762127
17939,8,2.831099177
17940,8,3.477488095
17941,6,1.207513919
17942,6,3.239970297
17943,9,3.520103666
17944,9,3.526775273
17945,9,2.723375818
17946,6,3.155754883
17947,6,2.871185102
17948,6,4.059399702
17949,6,3.776372149
17950,6,4.059398619
17951,6,3.171774724
17952,8,2.44834148
17953,8,1.904645937
17954,6,1.945455465
17955,8,1.813852401
17956,8,3.649927979
17957,8,2.134539459
17958,8,2.871617061
17959,6,3.085463805
17960,8,2.450465391
17961,6,2.801038032
17962,9,2.0252390989999998
17963,6,2.099470472
17964,6,3.904896913
17965,6,2.107361946
17966,6,2.433711715
17967,6,2.770074645
17968,6,4.054452691
17969,6,2.559327305
17970,6,4.059399702
17971,6,4.059399702
17972,6,3.688596539
17973,6,3.784673593
17974,6,3.951464835
17975,9,2.042342136
17976,6,4.059398619
17977,6,4.059399702
17978,6,4.059399702
17979,6,4.059398619
17980,6,4.059398619
17981,6,3.810985755
17982,6,3.464355164
17983,9,1.938074485
17984,9,2.528947745
17985,9,2.136140177
17986,9,2.190637807
17987,11,2.712143994
17988,11,1.9939438459999999
17989,12,1.897248255
17990,9,2.161270239
17991,14,3.838423716
17992,14,3.247352647
17993,9,1.793659574
17994,9,1.556363913
17995,6,3.877173877
17996,6,3.449250482
17997,6,3.762226366
17998,6,4.059398619
17999,6,3.318866731
18000,6,3.367215946
18001,6,2.19861502
18002,6,2.910205923
18003,6,2.995871137
18004,6,3.547989944
18005,6,4.059398619
18006,9,2.231120843
18007,9,2.756780783
18008,6,2.451856682
18009,6,3.554382461
18010,9,2.498014627
18011,12,2.5146058730000003
18012,8,3.580149423
18013,8,3.201501883
18014,9,2.435711847
18015,6,3.474985497
18016,6,2.140527243
18017,6,3.40852721
18018,6,3.27176888
18019,9,2.874940821
18020,9,2.060953742
18021,9,2.641187945
18022,9,2.046941726
18023,6,4.059398619
18024,6,4.059398619
18025,6,2.913251621
18026,6,3.801374476
18027,6,4.059398619
18028,6,2.350240095
18029,9,2.898634749
18030,9,3.1267175
18031,6,3.306273666
18032,6,2.342968822
18033,9,2.0317757690000002
18034,9,2.637957337
18035,9,3.149987206
18036,9,3.271788545
18037,9,4.059399702
18038,9,4.059346635
18039,9,3.756435649
18040,9,2.813842151
18041,9,3.000528835
18042,9,3.981492636
18043,9,4.059399702
18044,9,4.059399702
18045,9,4.059398619
18046,9,4.059398619
18047,9,2.483555586
18048,9,2.52253747
18049,9,2.991345417
18050,9,2.875409665
18051,14,3.365444874
18052,14,4.059400494
18053,14,4.059401577
18054,14,4.059401577
18055,14,4.059400494
18056,14,4.059401577
18057,14,4.059401577
18058,14,4.059400494
18059,14,4.059400494
18060,14,4.059401577
18061,14,4.059401577
18062,14,4.059400494
18063,14,4.059400494
18064,14,4.059402659
18065,14,4.059400494
18066,14,3.953724041
18067,14,3.632114942
18068,6,2.207807061
18069,6,2.703723659
18070,6,3.89659784
18071,12,1.45033068
18072,6,2.960650677
18073,6,3.20324853
18074,6,4.031805183
18075,6,3.821917197
18076,6,3.675493546
18077,6,4.059400494
18078,6,3.553501267
18079,6,4.059401577
18080,6,3.7312729
18081,6,2.451182992
18082,6,1.7007970060000002
18083,12,2.716073909
18084,14,3.509178525
18085,9,2.703646431
18086,9,2.482246948
18087,9,2.142683806
18088,9,2.587476273
18089,6,1.4077923280000002
18090,6,4.059401577
18091,6,3.988402506
18092,6,3.968483338
18093,6,3.971665607
18094,6,3.967757015
18095,6,3.651023502
18096,6,3.721866638
18097,6,3.742492184
18098,6,2.83310686
18099,14,2.935631888
18100,9,2.481599807
18101,14,1.659637708
18102,12,2.906212655
18103,6,2.568899115
18104,9,1.712713473
18105,6,2.370852503
18106,6,3.798866096
18107,6,1.621032621
18108,6,3.001021561
18109,9,1.701409661
18110,6,3.989831987
18111,6,4.059311437
18112,6,3.137821954
18113,8,3.317620591
18114,8,1.972370102
18115,14,4.059401577
18116,14,4.059401577
18117,14,3.274895013
18118,8,3.776511649
18119,8,4.059402659
18120,8,4.059400494
18121,8,3.54639711
18122,8,3.6000334
18123,8,3.193894284
18124,8,3.721116143
18125,8,3.271320795
18126,8,3.713144006
18127,8,3.798705317
18128,8,3.591965002
18129,8,3.696081832
18130,8,2.536820246
18131,8,3.915567086
18132,12,2.246156857
18133,8,4.059401577
18134,8,3.773577517
18135,8,3.392790335
18136,8,3.14044726
18137,8,2.48293339
18138,8,3.560379369
18139,8,4.059400494
18140,8,3.596604266
18141,8,3.19258306
18142,8,4.059400494
18143,8,1.90333531
18144,8,2.102127242
18145,12,1.7313738170000001
18146,12,2.8252779
18147,9,1.997046712
18148,8,1.890736946
18149,8,4.059001125
18150,8,4.059400494
18151,8,4.052524752
18152,8,2.87519184
18153,8,2.3293643360000003
18154,8,2.790386927
18155,14,3.265842925
18156,14,3.011614568
18157,14,2.294187603
18158,12,2.977494794
18159,12,3.303041245
18160,12,3.624932621
18161,17,3.488634821
18162,17,4.059400494
18163,12,1.8956590910000002
18164,17,1.696089024
18165,17,4.059400494
18166,17,4.059401577
18167,17,4.059401577
18168,17,4.059400494
18169,17,4.059400494
18170,17,4.059401577
18171,17,4.059401577
18172,17,4.059400494
18173,17,4.059400494
18174,17,4.059402659
18175,17,4.059400494
18176,17,4.059400494
18177,17,4.059401577
18178,17,4.059401577
18179,17,4.059400494
18180,17,4.059400494
18181,17,4.059401577
18182,17,4.059401577
18183,17,4.059400494
18184,17,4.059400494
18185,17,4.059402659
18186,17,4.059400494
18187,17,4.059400494
18188,17,4.059401577
18189,17,4.059401577
18190,17,4.059400494
18191,17,4.059400494
18192,17,4.059401577
18193,17,4.059401577
18194,17,4.059400494
18195,17,4.059401577
18196,17,4.059401577
18197,17,4.059400494
18198,17,4.059400494
18199,17,4.059401577
18200,17,4.059401577
18201,17,4.059400494
18202,17,4.059400494
18203,17,4.059401577
18204,17,4.059401577
18205,17,4.059400494
18206,17,4.059401577
18207,17,4.059401577
18208,17,4.059400494
18209,17,4.059400494
18210,17,4.059401577
18211,17,4.059401577
18212,17,4.059400494
18213,17,4.059400494
18214,17,4.059401577
18215,17,4.059401577
18216,17,4.059400494
18217,17,4.059401577
18218,17,4.059401577
18219,17,4.059400494
18220,17,4.059400494
18221,17,4.059401577
18222,17,4.059401577
18223,17,4.059400494
18224,17,4.059400494
18225,17,4.059401577
18226,17,4.059401577
18227,17,4.059400494
18228,17,4.059401577
18229,17,4.059401577
18230,17,4.059400494
18231,17,4.059400494
18232,17,4.059401577
18233,17,4.059401577
18234,17,4.059400494
18235,17,4.059400494
18236,17,4.059401577
18237,17,4.059401577
18238,17,4.059400494
18239,17,4.059401577
18240,17,4.059401577
18241,17,4.059400494
18242,17,4.059400494
18243,17,4.059401577
18244,17,4.059401577
18245,17,4.059400494
18246,8,1.619191441
18247,12,2.207555543
18248,3,2.117513151
18249,3,2.82676808
18250,12,2.19011081
18251,12,4.012431767
18252,12,1.324936919
18253,8,2.4275011060000002
18254,3,2.487842612
18255,8,3.170110353
18256,6,3.047840517
18257,6,4.059400494
18258,6,4.059401577
18259,6,4.059401577
18260,6,4.059400494
18261,6,4.059401577
18262,6,4.059401577
18263,6,4.059400494
18264,6,3.29198039
18265,6,4.059401577
18266,6,4.059401577
18267,6,4.059400494
18268,6,4.059400494
18269,6,4.059401577
18270,6,4.059401577
18271,6,4.059400494
18272,6,3.940942949
18273,6,3.863937806
18274,6,1.699815613
18275,6,2.785988476
18276,6,3.006974113
18277,6,4.059401577
18278,6,4.059400494
18279,6,4.059400494
18280,6,2.926858523
18281,6,4.059401577
18282,6,2.645583398
18283,6,4.059401577
18284,6,3.3107613
18285,6,2.938670625
18286,6,1.780276462
18287,6,4.045881417
18288,6,3.28633072
18289,6,4.059400494
18290,6,4.059400494
18291,6,4.059401577
18292,6,3.89652648
18293,6,2.648980377
18294,6,4.059401577
18295,6,3.81169472
18296,6,2.491121996
18297,9,2.270140275
18298,9,2.378127046
18299,9,1.9172580909999999
18300,12,1.768882178
18301,8,2.070187101
18302,9,3.356414152
18303,6,2.322075544
18304,6,3.082693327
18305,9,2.434786689
18306,6,3.776209224
18307,9,2.534790495
18308,6,2.766505495
18309,9,3.133504864
18310,6,2.263090793
18311,6,2.516838482
18312,9,2.914149194
18313,9,2.88345859
18314,9,2.722188851
18315,9,2.637196737
18316,6,3.012973181
18317,6,2.742211106
18318,9,2.390133775
18319,6,2.155127584
18320,6,3.494679093
18321,6,2.093082232
18322,6,3.061157283
18323,6,2.402822643
18324,6,4.059401577
18325,6,3.953099621
18326,6,4.059400494
18327,6,3.951645672
18328,6,3.741252358
18329,9,2.4766226909999998
18330,12,3.544995241
18331,6,3.389062516
18332,6,4.059401577
18333,6,4.059400494
18334,6,2.851157753
18335,6,2.69050796
18336,6,3.852528238
18337,6,4.059400494
18338,6,3.443817276
18339,6,4.059401577
18340,6,4.059400494
18341,6,4.059400494
18342,6,4.059401577
18343,6,4.056768888
18344,12,2.345813833
18345,12,2.649725081
18346,12,3.160934334
18347,11,2.338644847
18348,9,1.710894971
18349,12,2.34519877
18350,12,2.823016003
18351,12,2.260753232
18352,8,2.460640353
18353,8,2.153031462
18354,8,2.181013504
18355,6,1.635879517
18356,6,4.059400494
18357,6,2.367393482
18358,6,4.059401577
18359,6,3.331341386
18360,6,3.109795004
18361,6,3.125706929
18362,6,3.029071996
18363,6,3.941033901
18364,9,2.376530719
18365,6,3.137722046
18366,6,4.059400494
18367,6,3.33685061
18368,6,4.059401577
18369,6,3.590061981
18370,6,2.789473869
18371,6,2.598842925
18372,9,2.039144472
18373,8,3.02950424
18374,8,2.30895608
18375,9,2.513373978
18376,6,2.386212998
18377,6,2.401821291
18378,6,3.277590891
18379,6,4.044957682
18380,6,3.395937334
18381,9,2.110102602
18382,6,3.781797522
18383,6,3.186137425
18384,6,2.346950064
18385,6,3.023368819
18386,9,2.303714078
18387,6,3.822684262
18388,9,2.799347388
18389,6,2.2525616040000003
18390,9,2.715662644
18391,9,2.18746963
18392,8,1.280428505
18393,0,3.366358621
18394,0,2.027716379
18395,9,2.292984564
18396,6,2.907260869
18397,9,3.160617685
18398,6,1.812766679
18399,9,2.482109339
18400,6,2.921414986
18401,9,3.091997483
18402,9,3.6233811
18403,9,3.883893291
18404,9,4.059401577
18405,9,4.059401577
18406,9,4.059400494
18407,9,3.755872352
18408,9,2.972111283
18409,11,2.097564807
18410,9,3.856463478
18411,9,3.972457489
18412,14,3.365533168
18413,14,4.059398619
18414,14,4.059399702
18415,14,4.059399702
18416,14,4.059398619
18417,14,4.059399702
18418,14,4.059399702
18419,14,4.059398619
18420,14,4.059398619
18421,14,4.059399702
18422,14,4.059399702
18423,14,4.059398619
18424,14,4.059398619
18425,14,3.571662444
18426,14,4.059398619
18427,14,3.275870476
18428,14,1.835807357
18429,6,4.05905556
18430,6,2.528681352
18431,6,2.784750818
18432,6,4.00508238
18433,6,2.420329095
18434,6,4.059398619
18435,6,4.059398619
18436,6,4.059400784
18437,14,2.495102586
18438,6,2.647885321
18439,6,2.10473469
18440,6,2.101605428
18441,6,2.4317369159999997
18442,6,3.721898946
18443,14,2.171119404
18444,14,3.425354319
18445,14,3.779279982
18446,9,2.086310008
18447,9,1.783396774
18448,9,3.627510365
18449,12,1.882222707
18450,6,1.551636269
18451,6,4.009999603
18452,6,4.059398619
18453,6,2.130737526
18454,6,3.714467132
18455,6,3.972070463
18456,6,4.017166605
18457,6,4.003795483
18458,6,4.059400784
18459,6,3.280961267
18460,6,3.292307886
18461,6,3.662698129
18462,9,1.568177042
18463,6,2.105532841
18464,12,2.443759033
18465,8,1.6299008
18466,6,3.153702426
18467,6,4.059398619
18468,6,4.059398619
18469,6,3.541087045
18470,6,4.059398619
18471,6,4.059398619
18472,6,4.059399702
18473,6,4.005378766
18474,8,3.687769884
18475,8,4.059398619
18476,12,1.55752692
18477,14,1.87709083
18478,14,3.089752518
18479,8,3.047568735
18480,8,4.059400784
18481,8,4.059398619
18482,8,3.330749357
18483,8,3.991247607
18484,8,2.406716581
18485,8,3.089957278
18486,8,4.059398619
18487,8,3.089805944
18488,8,2.887239958
18489,8,3.988976519
18490,8,2.39509096
18491,3,2.176536378
18492,8,2.441382551
18493,8,1.415140182
18494,8,4.059399702
18495,8,3.261758197
18496,8,2.603178937
18497,8,4.059398619
18498,8,3.879439267
18499,8,3.908072477
18500,8,3.677539542
18501,8,3.370298055
18502,8,3.812902869
18503,8,3.956884395
18504,8,3.089998216
18505,12,1.932079583
18506,12,2.970966582
18507,8,2.038051996
18508,9,1.932393742
18509,8,3.799702742
18510,8,4.059399702
18511,8,4.059398619
18512,8,4.059398619
18513,8,4.059400784
18514,8,3.146318275
18515,8,4.048551304
18516,8,2.331969975
18517,8,2.672913129
18518,12,3.030543845
18519,14,3.283765691
18520,14,2.376695792
18521,12,3.727282896
18522,17,2.034311007
18523,12,1.929880345
18524,12,3.269559671
18525,12,1.583547053
18526,17,3.712724104
18527,17,4.059399702
18528,17,4.059399702
18529,17,4.059398619
18530,17,4.059398619
18531,17,4.059399702
18532,17,4.059399702
18533,17,4.059398619
18534,17,4.059398619
18535,17,4.059400784
18536,17,4.059398619
18537,17,4.059398619
18538,17,4.059399702
18539,17,4.059399702
18540,17,4.059398619
18541,17,4.059398619
18542,17,4.059399702
18543,17,4.059399702
18544,17,4.059398619
18545,17,4.059398619
18546,17,4.059400784
18547,17,4.059398619
18548,17,4.059398619
18549,17,4.059399702
18550,17,4.059399702
18551,17,4.059398619
18552,17,4.059398619
18553,17,4.059399702
18554,17,4.059399702
18555,17,4.059398619
18556,17,4.059399702
18557,17,4.059399702
18558,17,4.059398619
18559,17,4.059398619
18560,17,4.059399702
18561,17,4.059399702
18562,17,4.059398619
18563,17,4.059398619
18564,17,4.059399702
18565,17,4.059399702
18566,17,4.059398619
18567,17,4.059399702
18568,17,4.059399702
18569,17,4.059398619
18570,17,4.059398619
18571,17,4.059399702
18572,17,4.059399702
18573,17,4.059398619
18574,17,4.059398619
18575,17,4.059399702
18576,17,4.059399702
18577,17,4.059398619
18578,17,4.059399702
18579,17,4.059399702
18580,17,4.059398619
18581,17,4.059398619
18582,17,4.059399702
18583,17,4.059399702
18584,17,4.059398619
18585,17,4.059398619
18586,17,4.059399702
18587,17,4.059399702
18588,17,4.059398619
18589,17,4.059399702
18590,17,4.059399702
18591,17,4.059398619
18592,17,4.059398619
18593,17,4.059399702
18594,17,4.059399702
18595,17,4.059398619
18596,17,4.059398619
18597,17,4.059399702
18598,17,4.059399702
18599,17,4.059398619
18600,17,4.059399702
18601,17,4.059399702
18602,17,4.059398619
18603,17,4.059398619
18604,17,4.059399702
18605,17,4.034473231
18606,17,3.024278111
18607,8,1.7499946050000001
18608,3,1.683720653
18609,3,3.912381862
18610,3,3.645913876
18611,12,1.762392699
18612,12,4.059339406
18613,12,2.071238887
18614,8,1.989632075
18615,6,3.11946576
18616,6,2.181093677
18617,6,4.059398619
18618,6,4.059398619
18619,6,4.059399702
18620,6,4.059399702
18621,6,4.059398619
18622,6,4.059399702
18623,6,2.849476314
18624,6,3.651115196
18625,8,3.276911071
18626,6,4.059399702
18627,6,2.808660014
18628,6,3.167914323
18629,6,2.115568065
18630,6,4.059399702
18631,6,4.059399702
18632,6,3.739903105
18633,6,2.180783993
18634,8,1.447949334
18635,6,2.313235934
18636,6,2.098452945
18637,6,4.059399702
18638,6,4.059399702
18639,6,4.059398619
18640,6,3.280643053
18641,8,2.722681992
18642,3,1.58381406
18643,6,2.950011649
18644,6,4.049965182
18645,6,3.864177184
18646,8,2.566084595
18647,6,3.796391827
18648,6,4.058186285
18649,6,3.479164435
18650,6,3.882853937
18651,6,4.059398619
18652,6,4.059399702
18653,8,1.79517352
18654,6,3.572565455
18655,6,1.998749019
18656,6,3.541321701
18657,6,2.074700413
18658,9,2.988078947
18659,6,4.033278309
18660,6,4.059399702
18661,6,3.838532791
18662,6,3.784530112
18663,6,3.36407522
18664,6,2.33868602
18665,6,4.059398619
18666,6,3.987961996
18667,6,3.197800844
18668,6,4.059398619
18669,6,1.671935724
18670,6,1.74801462
18671,6,2.536317863
18672,6,2.19197066
18673,6,2.208336145
18674,9,3.064425985
18675,6,2.592264363
18676,9,3.081560835
18677,6,2.692008659
18678,9,2.251839555
18679,6,3.0215833
18680,6,2.697030377
18681,6,3.502896885
18682,8,2.290015731
18683,6,4.059398619
18684,6,4.059398619
18685,6,4.059399702
18686,6,4.059399702
18687,6,3.919504732
18688,6,4.059399702
18689,6,4.059399702
18690,9,2.49217659
18691,9,2.228527489
18692,6,2.572541735
18693,6,4.059399702
18694,6,4.059398619
18695,6,2.821245746
18696,8,3.2213527
18697,6,1.689016258
18698,6,4.059398619
18699,6,3.774926289
18700,6,3.261968004
18701,6,4.059398619
18702,6,4.059398619
18703,6,4.059399702
18704,6,3.414295184
18705,12,2.894818563
18706,12,3.796046331
18707,12,4.026322072
18708,12,2.254149736
18709,14,1.792189635
18710,12,2.090529455
18711,12,3.184982057
18712,14,3.082883255
18713,8,2.398317299
